CAMPUS_ID|NEIGHBORHOOD|RESIDENCE HALL
2067486|East Neighborhood 1|Bassett
2084977|East Neighborhood 1|Alspaugh
2067623|East Neighborhood 1|Brown
2077947|East Neighborhood 2|Aycock
1925809|Crowell Quad|House G
1884821|Central Campus|312 Anderson
1871742|Central Campus|314 Anderson
1922330|Central Campus|220 Alexander
1935480|Central Campus|1700 Pace
1925069|Central Campus|314 Anderson
1938300|Central Campus|312 Anderson
1885161|Kilgo Quad|House P
1948414|Edens Quad|House 1A
1955584|Wannamaker Quad|Wannamaker
1886282|Wannamaker Quad|Wannamaker
1895931|Edens Quad|House 3B
1926444|Central Campus|301 Oregon
1960779|Crowell Quad|House CC
1926131|Edens Quad|House 1B
1921851|Central Campus|1712 Pace
1735785|Kilgo Quad|House L
1879064|Crowell Quad|House G
1759640|Central Campus|204 Alexander
2014895|Craven Quad|House D
2087432|East Neighborhood 4|Blackwell
2075686|East Neighborhood 3|Gilbert-Addoms
2090582|East Neighborhood 4|Blackwell
2059459|East Neighborhood 4|Randolph
2080518|East Neighborhood 4|Blackwell
2065692|East Neighborhood 3|Gilbert-Addoms
2075810|East Neighborhood 1|Pegram
2035929|Central Campus|301 Swift
2060885|East Neighborhood 2|Aycock
2075245|East Neighborhood 1|Brown
2087143|East Neighborhood 2|Jarvis
2059489|East Neighborhood 2|Giles
2069329|East Neighborhood 4|Bell Tower
2090464|East Neighborhood 2|Wilson House
2088916|East Neighborhood 2|Giles
1746484|East Neighborhood 2|Giles
2054677|East Neighborhood 2|Epworth
2048667|East Neighborhood 2|Aycock
2078385|East Neighborhood 4|Bell Tower
2101557|East Neighborhood 4|Randolph
2074708|East Neighborhood 4|Bell Tower
2068789|East Neighborhood 1|Alspaugh
2084307|East Neighborhood 3|Southgate
2064568|East Neighborhood 3|Southgate
2071919|East Neighborhood 3|Southgate
2073807|East Neighborhood 1|Pegram
2086526|East Neighborhood 1|Alspaugh
2057084|East Neighborhood 4|Blackwell
2070098|East Neighborhood 1|Alspaugh
2072094|East Neighborhood 2|Aycock
2075588|East Neighborhood 2|Wilson House
2081052|East Neighborhood 1|Brown
2084019|East Neighborhood 1|Pegram
2072959|East Neighborhood 1|Alspaugh
2082371|East Neighborhood 2|Epworth
2058158|East Neighborhood 1|Pegram
2069342|East Neighborhood 1|Alspaugh
2093953|East Neighborhood 3|Southgate
2070053|East Neighborhood 2|Jarvis
2085747|East Neighborhood 4|Blackwell
2057873|East Neighborhood 1|Brown
2078366|East Neighborhood 2|Giles
2069165|East Neighborhood 2|Epworth
2089470|East Neighborhood 1|Pegram
2014489|Crowell Quad|House G
2071995|East Neighborhood 2|Epworth
2073020|East Neighborhood 4|Bell Tower
2082593|East Neighborhood 3|Gilbert-Addoms
2087233|East Neighborhood 3|Gilbert-Addoms
1976575|Crowell Quad|House BB
2076516|East Neighborhood 4|Blackwell
2073342|East Neighborhood 3|Gilbert-Addoms
2074475|East Neighborhood 2|Jarvis
2075366|East Neighborhood 4|Blackwell
2090226|East Neighborhood 2|Giles
2073870|East Neighborhood 3|Gilbert-Addoms
2099361|Few Quad|House HH
2090451|East Neighborhood 3|Gilbert-Addoms
2086057|East Neighborhood 3|Gilbert-Addoms
2080388|East Neighborhood 2|Giles
2086342|East Neighborhood 3|Gilbert-Addoms
2097474|Edens Quad|House 2C
1943591|Craven Quad|House A
1975844|Edens Quad|House 2A
1978945|Crowell Quad|House DD
1956765|Few Quad|House HH
1978910|Craven Quad|House D
1980346|Craven Quad|House B
1949749|Few Quad|House HH
1982174|Craven Quad|House VOO
1976887|Craven Quad|House R
1943054|Craven Quad|House T
2036957|Edens Quad|House 3A
2022136|East Neighborhood 2|Wilson House
1953677|Central Campus|221 Anderson
1945149|Kilgo Quad|House M
2006805|Few Quad|House GG
1978778|Kilgo Quad|House L
2012492|Keohane Quad|House 4B
1976406|Kilgo Quad|House I
1942564|Edens Quad|House 1A
1946517|Edens Quad|House 2C
1979574|Craven Quad|House D
2080472|East Neighborhood 2|Giles
2060563|East Neighborhood 4|Bell Tower
2082981|East Neighborhood 2|Wilson House
2069119|East Neighborhood 3|Gilbert-Addoms
1935708|Central Campus|1400 Faber
1832704|Central Campus|1400 Faber
1865760|Edens Quad|House 2C
1920866|Wannamaker Quad|Wannamaker
1937859|Central Campus|301 Oregon
1869013|Craven Quad|House Z
1924977|Central Campus|2011 Yearby
1927908|Central Campus|215 Anderson
1879428|Keohane Quad|House 4E
1923504|Central Campus|1909 Yearby
1869828|Craven Quad|House Y
1894152|Keohane Quad|House 4E
1926058|Central Campus|2011 Yearby
1938189|Central Campus|221 Anderson
1893812|Central Campus|314 Anderson
1920572|Edens Quad|House 1A
2075015|East Neighborhood 4|Randolph
2052352|East Neighborhood 3|Southgate
2072981|East Neighborhood 1|Brown
2095250|East Neighborhood 2|Giles
2100219|East Neighborhood 1|Pegram
2104430|Crowell Quad|House BB
2073533|East Neighborhood 4|Randolph
2075199|East Neighborhood 1|Alspaugh
2073710|East Neighborhood 2|Aycock
2072293|East Neighborhood 1|Pegram
2087744|East Neighborhood 2|Wilson House
2058874|East Neighborhood 4|Bell Tower
2082922|East Neighborhood 1|Pegram
2059135|East Neighborhood 1|Pegram
2087115|East Neighborhood 4|Randolph
2060481|East Neighborhood 1|Pegram
2073861|East Neighborhood 1|Alspaugh
2074802|East Neighborhood 1|Pegram
2074883|East Neighborhood 1|Alspaugh
2076754|East Neighborhood 1|Alspaugh
2088160|East Neighborhood 1|Alspaugh
2101040|Wannamaker Quad|Wannamaker
2066571|Central Campus|301 Swift
2091311|East Neighborhood 2|Wilson House
2072321|East Neighborhood 2|Giles
2067595|East Neighborhood 4|Randolph
2011820|Few Quad|House HH
2071850|East Neighborhood 3|Gilbert-Addoms
2073440|East Neighborhood 2|Giles
2048843|East Neighborhood 3|Gilbert-Addoms
2091637|East Neighborhood 1|Pegram
2057034|East Neighborhood 4|Randolph
2087973|East Neighborhood 1|Brown
2089887|East Neighborhood 2|Giles
2101875|East Neighborhood 4|Blackwell
1691044|Central Campus|301 Swift
2089568|East Neighborhood 1|Bassett
2075744|East Neighborhood 2|Giles
2072002|East Neighborhood 1|Pegram
2089643|East Neighborhood 3|Gilbert-Addoms
2068551|East Neighborhood 2|Giles
2075683|East Neighborhood 4|Randolph
1949854|Keohane Quad|House 4B
1979525|Edens Quad|House 3A
2079769|East Neighborhood 4|Blackwell
2053346|East Neighborhood 3|Southgate
2087171|East Neighborhood 4|Bell Tower
2054052|East Neighborhood 4|Randolph
2075362|East Neighborhood 4|Bell Tower
2020035|Central Campus|209 Anderson
2000404|Few Quad|House GG
2085190|East Neighborhood 3|Southgate
2012194|Few Quad|House FF
1983303|Keohane Quad|House 4B
2047008|East Neighborhood 3|Gilbert-Addoms
2051214|East Neighborhood 1|Brown
1986793|Craven Quad|House R
2054448|East Neighborhood 3|Southgate
2025740|Edens Quad|House 1C
2012044|Wannamaker Quad|Wannamaker
2010269|Few Quad|House GG
2086870|East Neighborhood 3|Gilbert-Addoms
2049409|East Neighborhood 4|Randolph
1921914|Wannamaker Quad|Wannamaker
1933263|Keohane Quad|House 4E
2091514|East Neighborhood 2|Wilson House
1879657|Crowell Quad|House H
2088353|East Neighborhood 2|Giles
1983201|Kilgo Quad|House M
2082877|East Neighborhood 2|Aycock
2082999|East Neighborhood 4|Bell Tower
2014248|Kilgo Quad|House I
2083886|East Neighborhood 2|Epworth
2074297|East Neighborhood 3|Gilbert-Addoms
2012408|Central Campus|1712 Pace
2075455|East Neighborhood 2|Epworth
2067507|East Neighborhood 2|Giles
1959962|Wannamaker Quad|Wannamaker
2083951|East Neighborhood 4|Bell Tower
2105303|Central Campus|301 Swift
1953455|Few Quad|House HH
1882624|Edens Quad|House 2C
1959049|Edens Quad|House 2A
2048977|East Neighborhood 2|Wilson House
2051212|East Neighborhood 3|Gilbert-Addoms
2090804|East Neighborhood 2|Wilson House
2060528|East Neighborhood 1|Pegram
2048646|East Neighborhood 4|Blackwell
2060866|East Neighborhood 3|Southgate
2057213|East Neighborhood 4|Randolph
2049694|East Neighborhood 4|Randolph
2064366|East Neighborhood 4|Bell Tower
2013631|Central Campus|1708 Pace
2048048|East Neighborhood 1|Brown
2050516|East Neighborhood 4|Bell Tower
1991681|Wannamaker Quad|Wannamaker
2039873|Central Campus|210 Alexander
2049456|East Neighborhood 4|Randolph
2074563|East Neighborhood 2|Wilson House
2053100|East Neighborhood 2|Giles
2087578|East Neighborhood 3|Gilbert-Addoms
2080998|East Neighborhood 4|Bell Tower
1926333|East Neighborhood 2|Epworth
1921751|Edens Quad|House 1B
1948710|Crowell Quad|House DD
1979290|Craven Quad|House T
1979661|Crowell Quad|House G
1978827|Crowell Quad|House H
1977896|Crowell Quad|House DD
1957960|Kilgo Quad|House N
1979257|Few Quad|House HH
2021200|Central Campus|2011 Yearby
2012263|Few Quad|House HH
2049124|East Neighborhood 3|Southgate
2104414|Keohane Quad|House 4B
2090352|East Neighborhood 4|Bell Tower
2072368|East Neighborhood 4|Blackwell
2075771|East Neighborhood 2|Aycock
2073469|East Neighborhood 2|Giles
2072144|East Neighborhood 4|Randolph
2083542|East Neighborhood 2|Aycock
2100875|Kilgo Quad|House N
2069082|East Neighborhood 4|Randolph
2053873|East Neighborhood 1|Brown
2061423|East Neighborhood 4|Blackwell
2094606|Central Campus|215 Anderson
2069899|East Neighborhood 1|Brown
1872276|Kilgo Quad|House N
2011073|Edens Quad|House 2C
1654807|Edens Quad|House 3A
1881977|Edens Quad|House 3B
2076548|East Neighborhood 4|Randolph
1874801|Keohane Quad|House 4B
2080864|East Neighborhood 1|Pegram
2011410|Keohane Quad|House 4D
2086395|East Neighborhood 1|Pegram
2027182|Edens Quad|House 1C
2047279|East Neighborhood 4|Bell Tower
2011852|Keohane Quad|House 4E
2105407|Kilgo Quad|House L
2062568|East Neighborhood 3|Gilbert-Addoms
1981856|Few Quad|House HH
2055826|East Neighborhood 4|Bell Tower
1920512|Central Campus|302 Oregon
1865249|Edens Quad|House 2A
1920549|Craven Quad|House R
1935497|Wannamaker Quad|Wannamaker
1868537|Edens Quad|House 2C
1885536|Kilgo Quad|House J
1921709|Central Campus|1901 Erwin
1869888|Craven Quad|House B
1894104|Central Campus|2011 Yearby
1924832|Craven Quad|House Y
1872241|Crowell Quad|House EE
1887089|Few Quad|House HH
1922728|Central Campus|2015 Yearby
1866267|Edens Quad|House 2C
2055983|Central Campus|301 Swift
1998995|East Neighborhood 4|Randolph
2048714|East Neighborhood 1|Bassett
2101253|East Neighborhood 4|Blackwell
2050259|East Neighborhood 4|Randolph
2076348|East Neighborhood 1|Bassett
2014704|Wannamaker Quad|Wannamaker
2077508|East Neighborhood 3|Gilbert-Addoms
2069733|East Neighborhood 4|Randolph
2081629|East Neighborhood 4|Randolph
2080647|East Neighborhood 3|Gilbert-Addoms
1986966|Few Quad|House GG
2073227|East Neighborhood 1|Brown
2059425|East Neighborhood 1|Pegram
1923019|Kilgo Quad|House I
1951307|Wannamaker Quad|Wannamaker
1887805|Few Quad|House FF
1871740|Keohane Quad|House 4D
1897129|Crowell Quad|House BB
1881321|Central Campus|221 Anderson
1885048|Keohane Quad|House 4B
1920516|Craven Quad|House F
1873730|Central Campus|1914 Lewis
1879241|Craven Quad|House S
1922696|Keohane Quad|House 4E
1942966|Kilgo Quad|House N
1899598|Crowell Quad|House CC
1923557|Few Quad|House FF
1945683|Central Campus|1911 Erwin
1886578|Keohane Quad|House 4B
1925063|Central Campus|312 Anderson
1936928|Central Campus|1911 Erwin
1925018|Keohane Quad|House 4A
1920905|Central Campus|304 Anderson
1952216|Central Campus|1914 Lewis
1873558|Craven Quad|House AA
1923138|Kilgo Quad|House P
1256392|Central Campus|210 Alexander
1921672|Central Campus|206 Oregon
1925394|Wannamaker Quad|Wannamaker
1831406|Wannamaker Quad|Wannamaker
1982475|Central Campus|1911 Erwin
1924829|Few Quad|House FF
1971319|Few Quad|House GG
1978307|Craven Quad|House E
1970084|Central Campus|1914 Lewis
1982369|Central Campus|206 Oregon
2019391|Edens Quad|House 3B
1938370|Few Quad|House GG
1971612|Central Campus|2015 Yearby
1869802|Edens Quad|House 1A
1978885|Central Campus|1913 Erwin
2013129|East Neighborhood 4|Bell Tower
1951766|Central Campus|1915 Erwin
1976569|Edens Quad|House 2C
1982380|Wannamaker Quad|Wannamaker
2010833|Edens Quad|House 1C
1930137|Central Campus|206 Oregon
1978155|Crowell Quad|House G
1982106|Keohane Quad|House 4E
2011054|Kilgo Quad|House L
1944498|Wannamaker Quad|Wannamaker
1978153|Kilgo Quad|House K
2007023|Keohane Quad|House 4B
1689594|Central Campus|1915 Erwin
1979203|Craven Quad|House B
1979427|Crowell Quad|House H
2004878|Few Quad|House FF
1976600|Few Quad|House GG
2023758|Keohane Quad|House 4D
1928063|Central Campus|1915 Yearby
1981236|Central Campus|1914 Lewis
1979338|Keohane Quad|House 4B
1976369|Central Campus|202 Alexander
2033041|Craven Quad|House Z
1977667|Crowell Quad|House DD
1999640|Crowell Quad|House DD
1982160|Edens Quad|House 1C
2003452|Wannamaker Quad|Wannamaker
2027839|Central Campus|1708 Pace
2002340|Few Quad|House GG
2027001|Central Campus|1708 Pace
1918995|Central Campus|1700 Pace
1980083|Few Quad|House GG
2014575|Wannamaker Quad|Wannamaker
1430466|Kilgo Quad|House J
1979300|Few Quad|House HH
2020240|Edens Quad|House 1B
1935642|Edens Quad|House 1C
1947047|Edens Quad|House 1B
1976661|Few Quad|House GG
2074734|East Neighborhood 4|Randolph
2047000|East Neighborhood 2|Aycock
2049814|East Neighborhood 2|Wilson House
2092459|East Neighborhood 4|Randolph
2051068|East Neighborhood 4|Bell Tower
2049975|East Neighborhood 2|Wilson House
2089944|East Neighborhood 4|Randolph
2015077|Few Quad|House GG
2046739|East Neighborhood 1|Brown
2053158|East Neighborhood 1|Pegram
2078337|East Neighborhood 1|Alspaugh
2050605|East Neighborhood 2|Jarvis
2088897|East Neighborhood 1|Brown
1978753|Kilgo Quad|House P
2048283|East Neighborhood 1|Bassett
2051318|East Neighborhood 3|Gilbert-Addoms
2054059|East Neighborhood 1|Pegram
2052521|East Neighborhood 4|Randolph
2045949|East Neighborhood 1|Brown
2049177|East Neighborhood 1|Bassett
2074087|East Neighborhood 1|Bassett
2019949|Central Campus|1809 Erwin
2050539|East Neighborhood 3|Southgate
2025677|Few Quad|House GG
2050565|East Neighborhood 2|Aycock
2075652|East Neighborhood 2|Wilson House
1979997|East Neighborhood 1|Pegram
2051390|East Neighborhood 2|Aycock
2063726|East Neighborhood 1|Bassett
2005755|Edens Quad|House 2C
2053936|East Neighborhood 4|Randolph
2076515|East Neighborhood 1|Bassett
1977684|Edens Quad|House 1A
2049120|East Neighborhood 2|Epworth
2059009|East Neighborhood 1|Alspaugh
1999011|Wannamaker Quad|Wannamaker
2025136|Keohane Quad|House 4B
2050770|East Neighborhood 2|Aycock
2065559|East Neighborhood 2|Giles
2054661|East Neighborhood 2|Giles
2019337|Keohane Quad|House 4D
2046740|East Neighborhood 4|Randolph
2071835|East Neighborhood 4|Blackwell
2025147|Central Campus|1911 Erwin
2050042|East Neighborhood 2|Giles
2051913|East Neighborhood 2|Giles
2017516|Keohane Quad|House 4E
2051124|East Neighborhood 4|Bell Tower
2048273|East Neighborhood 1|Bassett
1922462|Craven Quad|House R
2091345|East Neighborhood 4|Bell Tower
2064658|East Neighborhood 2|Jarvis
2101888|East Neighborhood 4|Blackwell
2069942|East Neighborhood 1|Pegram
2058473|Central Campus|301 Swift
2048167|East Neighborhood 1|Bassett
2066228|East Neighborhood 2|Giles
2086592|East Neighborhood 4|Blackwell
2050135|East Neighborhood 2|Jarvis
1923460|Keohane Quad|House 4A
2089151|East Neighborhood 1|Brown
1922178|Edens Quad|House 1A
2056832|East Neighborhood 3|Southgate
2090708|East Neighborhood 2|Epworth
2068866|East Neighborhood 2|Epworth
2050791|East Neighborhood 1|Bassett
2101547|East Neighborhood 3|Southgate
2088021|East Neighborhood 3|Southgate
2069222|East Neighborhood 4|Randolph
1885303|Central Campus|1708 Pace
2080161|East Neighborhood 2|Jarvis
2088718|East Neighborhood 2|Jarvis
2088430|East Neighborhood 1|Bassett
2049828|East Neighborhood 3|Southgate
1883446|Craven Quad|House D
1938218|Keohane Quad|House 4E
1925624|Edens Quad|House 3B
1920550|Keohane Quad|House 4A
1940501|Edens Quad|House 2C
1734290|Kilgo Quad|House N
1755128|Kilgo Quad|House N
1922490|Edens Quad|House 1C
1930914|Edens Quad|House 2A
1787509|Crowell Quad|House CC
1923490|Edens Quad|House 2A
1947428|Edens Quad|House 1B
1922917|Crowell Quad|House G
1878792|Central Campus|1914 Lewis
1766719|Central Campus|221 Anderson
1925782|Craven Quad|House B
1922146|Central Campus|1901 Erwin
1884447|Few Quad|House FF
1922541|Kilgo Quad|House L
1926027|Edens Quad|House 1C
1920524|Central Campus|205 Alexander
1872618|Edens Quad|House 3B
1982368|Kilgo Quad|House L
2002313|Edens Quad|House 2A
1957398|Keohane Quad|House 4D
1980655|Keohane Quad|House 4B
2001444|Kilgo Quad|House L
2016881|Edens Quad|House 1B
1981868|Keohane Quad|House 4E
1978739|Craven Quad|House U
1981609|Wannamaker Quad|Wannamaker
1978227|Keohane Quad|House 4B
1986733|Edens Quad|House 1C
1980082|Central Campus|1913 Erwin
1957264|Crowell Quad|House G
1979688|Craven Quad|House Y
1978265|Keohane Quad|House 4B
1981995|Wannamaker Quad|Wannamaker
1938240|Crowell Quad|House EE
1947870|Wannamaker Quad|Wannamaker
1980936|Keohane Quad|House 4A
1979302|Central Campus|1700 Pace
2014514|Crowell Quad|House EE
1938512|Edens Quad|House 1C
1981595|Central Campus|209 Anderson
1946016|Craven Quad|House B
1979823|Central Campus|209 Anderson
2020067|Edens Quad|House 1C
1937938|Crowell Quad|House EE
2066362|East Neighborhood 3|Gilbert-Addoms
2014211|Edens Quad|House 1B
2050771|East Neighborhood 3|Southgate
2079603|East Neighborhood 1|Alspaugh
2080471|East Neighborhood 4|Blackwell
2025602|Kilgo Quad|House J
2048555|East Neighborhood 4|Bell Tower
2002295|Craven Quad|House C
2049464|East Neighborhood 4|Randolph
2069906|East Neighborhood 2|Aycock
2066706|Central Campus|301 Swift
2019360|Keohane Quad|House 4B
2052477|East Neighborhood 2|Aycock
2086336|East Neighborhood 4|Randolph
2056946|East Neighborhood 1|Brown
2012390|Central Campus|206 Alexander
2053397|East Neighborhood 1|Brown
2076827|East Neighborhood 4|Bell Tower
2002995|Edens Quad|House 2C
2005173|East Neighborhood 2|Jarvis
2085266|East Neighborhood 2|Aycock
2000957|Keohane Quad|House 4E
2050228|East Neighborhood 3|Southgate
2069225|East Neighborhood 2|Jarvis
1983569|Keohane Quad|House 4B
2053866|East Neighborhood 2|Jarvis
2049950|East Neighborhood 2|Aycock
2087245|East Neighborhood 1|Alspaugh
2050768|East Neighborhood 2|Wilson House
2051694|East Neighborhood 4|Randolph
2075518|East Neighborhood 3|Southgate
1979645|Edens Quad|House 3B
2051728|East Neighborhood 2|Epworth
2048455|East Neighborhood 4|Bell Tower
2069162|East Neighborhood 3|Southgate
2014228|Keohane Quad|House 4B
2053115|East Neighborhood 1|Bassett
2047313|East Neighborhood 4|Blackwell
2073616|East Neighborhood 1|Alspaugh
2049284|East Neighborhood 3|Gilbert-Addoms
2051066|East Neighborhood 1|Bassett
2081043|East Neighborhood 3|Gilbert-Addoms
1476152|Central Campus|301 Swift
2039082|Central Campus|1905 Erwin
2049731|East Neighborhood 1|Bassett
2003505|East Neighborhood 1|Alspaugh
2002417|Keohane Quad|House 4A
2050011|East Neighborhood 2|Epworth
2071921|East Neighborhood 4|Randolph
1976849|Few Quad|House HH
2039001|Keohane Quad|House 4A
2051093|East Neighborhood 3|Southgate
2074229|East Neighborhood 3|Southgate
2074973|East Neighborhood 4|Bell Tower
2060335|East Neighborhood 2|Aycock
2102217|East Neighborhood 4|Randolph
2089441|East Neighborhood 4|Blackwell
2106107|East Neighborhood 1|Pegram
2089372|East Neighborhood 2|Jarvis
2047038|Wannamaker Quad|Wannamaker
2049016|East Neighborhood 1|Brown
1871939|Keohane Quad|House 4A
2020397|Central Campus|209 Alexander
2049910|East Neighborhood 4|Randolph
2048061|East Neighborhood 2|Wilson House
